time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-07T04:16:48.270Z,35.8496667,-117.6855,9.03,1.7,ml,17,66,0.07644,0.19,ci,ci38471575,2019-07-07T04:20:49.683Z,"22km ESE of Little Lake, CA",earthquake,0.4,1.07,0.156,21,automatic,ci,ci
2019-07-07T04:16:47.490Z,35.7746658,-118.0139999,-0.9,1.9,ml,13,117,0.1106,0.3,ci,ci38471583,2019-07-07T04:19:04.418Z,"20km SSW of Little Lake, CA",earthquake,0.71,1.97,0.182,8,automatic,ci,ci
2019-07-07T04:15:44.150Z,35.8981667,-117.7255,4.39,2.48,ml,21,50,0.09062,0.21,ci,ci38471567,2019-07-07T04:26:58.050Z,"17km ESE of Little Lake, CA",earthquake,0.34,0.88,0.142,25,automatic,ci,ci
2019-07-07T04:15:36.730Z,40.3045006,-124.3919983,7.63,2.39,md,7,318,0.04105,0.08,nc,nc73212201,2019-07-07T04:29:04.504Z,"9km WSW of Petrolia, CA",earthquake,2.29,0.67,0.07,4,automatic,nc,nc
2019-07-07T04:15:19.270Z,35.6076667,-117.421,2.62,1.85,ml,23,70,0.03967,0.2,ci,ci38471559,2019-07-07T04:19:09.223Z,"18km SSW of Trona, CA",earthquake,0.33,0.59,0.191,26,automatic,ci,ci
2019-07-07T04:14:00.960Z,35.8595,-117.7118333,2.24,1.44,ml,15,58,0.1174,0.15,ci,ci38471543,2019-07-07T04:17:46.719Z,"20km ESE of Little Lake, CA",earthquake,0.33,0.71,0.176,17,automatic,ci,ci
2019-07-07T04:12:31.270Z,35.911,-117.7365,2.33,2.44,ml,22,53,0.07622,0.17,ci,ci38471535,2019-07-07T04:22:52.290Z,"16km E of Little Lake, CA",earthquake,0.27,0.46,0.194,25,automatic,ci,ci
2019-07-07T04:11:30.060Z,35.6068333,-117.3946667,0.09,2.14,ml,20,102,0.05866,0.26,ci,ci38471527,2019-07-07T04:15:13.621Z,"18km S of Trona, CA",earthquake,0.45,31.61,0.205,26,automatic,ci,ci
2019-07-07T04:10:55.170Z,35.7895,-117.6171667,6.63,1.64,ml,12,120,0.1216,0.16,ci,ci38471519,2019-07-07T04:14:41.635Z,"19km W of Searles Valley, CA",earthquake,0.42,1.45,0.163,12,automatic,ci,ci
2019-07-07T04:10:34.000Z,35.871,-117.7085,4.59,1.63,ml,17,95,0.07733,0.17,ci,ci38471511,2019-07-07T04:21:27.134Z,"19km ESE of Little Lake, CA",earthquake,0.42,0.65,0.137,22,automatic,ci,ci
2019-07-07T04:10:14.294Z,36.26941681,-97.36607361,2.081395388,2.07,ml,47,27.77732182,0.1063091084,0.4963264107,ok,ok2019ndzi,2019-07-07T04:12:52.170Z,"7km WSW of Perry, Oklahoma",earthquake,1.635689862,1.459656084,,37,automatic,ok,ok
2019-07-07T04:09:28.860Z,35.6421667,-117.4358333,3.3,2.26,ml,25,69,0.05956,0.2,ci,ci38471503,2019-07-07T04:13:46.302Z,"14km SSW of Searles Valley, CA",earthquake,0.37,1.16,0.167,27,automatic,ci,ci
2019-07-07T04:08:28.940Z,36.039,-117.7033333,0.26,2.17,ml,23,62,0.1288,0.17,ci,ci38471495,2019-07-07T04:12:10.057Z,"22km ENE of Little Lake, CA",earthquake,0.31,0.54,0.13,25,automatic,ci,ci
2019-07-07T04:07:02.650Z,35.6705,-117.445,5.44,1.59,ml,13,195,0.08498,0.19,ci,ci38471487,2019-07-07T04:11:03.356Z,"11km SSW of Searles Valley, CA",earthquake,1.09,2,0.235,13,automatic,ci,ci
2019-07-07T04:07:01.150Z,34.3748322,-118.2803345,9.64,1.17,ml,10,205,0.3779,0.18,ci,ci38471479,2019-07-07T04:10:57.545Z,"13km SW of Acton, CA",earthquake,3.44,12.27,0.254,7,automatic,ci,ci
2019-07-07T04:06:17.770Z,35.7071648,-117.5216675,2.71,1.62,ml,22,89,0.1298,0.18,ci,ci38471471,2019-07-07T04:10:08.539Z,"13km WSW of Searles Valley, CA",earthquake,0.4,1.24,0.134,6,automatic,ci,ci
2019-07-07T04:05:05.520Z,35.911499,-117.7161636,5.22,2.46,ml,37,44,0.09066,0.17,ci,ci38471463,2019-07-07T04:09:03.533Z,"17km E of Little Lake, CA",earthquake,0.22,0.9,0.24,25,automatic,ci,ci
2019-07-07T04:04:54.450Z,35.5690002,-117.4471664,2.97,1.43,ml,15,92,0.02133,0.31,ci,ci38471455,2019-07-07T04:08:43.532Z,"22km ESE of Ridgecrest, CA",earthquake,0.51,0.52,0.221,5,automatic,ci,ci
2019-07-07T04:04:10.440Z,35.552166,-117.4421692,6.41,1.81,ml,18,65,0.03795,0.17,ci,ci38471447,2019-07-07T04:07:54.307Z,"22km ESE of Ridgecrest, CA",earthquake,0.39,0.75,0.162,8,automatic,ci,ci
2019-07-07T04:03:49.850Z,35.6795006,-117.48983,1.64,1.87,ml,14,67,0.09549,0.18,ci,ci38471439,2019-07-07T04:07:33.525Z,"12km SW of Searles Valley, CA",earthquake,0.33,0.7,0.197,7,automatic,ci,ci
2019-07-07T04:03:12.690Z,35.8708344,-117.7054977,7.9,2,ml,18,167,0.07867,0.19,ci,ci38471431,2019-07-07T04:13:38.320Z,"20km ESE of Little Lake, CA",earthquake,0.61,1.35,0.24,11,automatic,ci,ci
2019-07-07T04:03:10.974Z,-18.4835,-173.8234,10,5.1,mb,,29,3.738,0.88,us,us70004djh,2019-07-07T04:58:22.333Z,"24km NE of Neiafu, Tonga",earthquake,8.6,1.8,0.033,301,reviewed,us,us
2019-07-07T04:02:15.130Z,35.5960007,-117.3806686,0.19,2.36,ml,34,73,0.06712,0.18,ci,ci38471415,2019-07-07T04:05:15.492Z,"19km S of Trona, CA",earthquake,0.26,0.66,0.232,24,automatic,ci,ci
2019-07-07T04:01:25.160Z,35.7130013,-117.5391693,9.43,2.31,ml,24,75,0.1409,0.22,ci,ci38471407,2019-07-07T04:05:24.492Z,"14km WSW of Searles Valley, CA",earthquake,0.37,1.24,0.132,24,automatic,ci,ci
2019-07-07T04:00:57.630Z,35.651001,-117.4416656,7.86,2.18,ml,25,68,0.0665,0.16,ci,ci38471399,2019-07-07T04:04:49.493Z,"13km SSW of Searles Valley, CA",earthquake,0.38,0.92,0.414,26,automatic,ci,ci
2019-07-07T03:58:24.360Z,35.6403351,-117.4796677,12.47,1.86,ml,25,84,0.05557,0.26,ci,ci38471391,2019-07-07T04:01:20.477Z,"16km SSW of Searles Valley, CA",earthquake,0.47,1.16,0.204,8,automatic,ci,ci
2019-07-07T03:57:46.190Z,35.899334,-117.7278366,2.91,1.48,ml,17,102,0.0884,0.11,ci,ci38471383,2019-07-07T04:00:15.469Z,"17km ESE of Little Lake, CA",earthquake,0.34,1.45,0.195,8,automatic,ci,ci
2019-07-07T03:57:00.550Z,35.8754997,-117.7231674,6.84,2.19,ml,29,58,0.0749,0.12,ci,ci38471375,2019-07-07T04:00:43.472Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.59,0.203,30,automatic,ci,ci
2019-07-07T03:56:08.780Z,35.9143333,-117.7188333,2.27,2.02,ml,16,66,0.08753,0.12,ci,ci38471367,2019-07-07T03:59:53.782Z,"17km E of Little Lake, CA",earthquake,0.22,0.34,0.137,27,automatic,ci,ci
2019-07-07T03:55:07.670Z,35.6738319,-117.5299988,6.67,2.45,ml,39,60,0.1805,0.18,ci,ci38471359,2019-07-07T04:02:41.008Z,"14km ENE of Ridgecrest, CA",earthquake,0.21,0.91,0.214,23,automatic,ci,ci
2019-07-07T03:54:30.860Z,35.8811667,-117.6953333,9.1,2.12,ml,17,90,0.09188,0.14,ci,ci38471351,2019-07-07T03:58:32.461Z,"20km ESE of Little Lake, CA",earthquake,0.34,0.71,0.129,25,automatic,ci,ci
2019-07-07T03:54:21.090Z,35.654,-117.5,1.52,1.61,ml,16,81,0.1696,0.21,ci,ci38471343,2019-07-07T03:58:05.117Z,"15km SW of Searles Valley, CA",earthquake,0.41,1.08,0.113,7,automatic,ci,ci
2019-07-07T03:53:52.500Z,35.9106674,-117.7176666,4.94,2.04,ml,21,91,0.08991,0.1,ci,ci38471335,2019-07-07T03:55:58.676Z,"17km E of Little Lake, CA",earthquake,0.31,0.59,0.25,19,automatic,ci,ci
2019-07-07T03:53:03.320Z,35.7190018,-117.4578323,7.73,1.78,ml,13,161,0.208,0.28,ci,ci38471327,2019-07-07T03:55:17.049Z,"7km SW of Searles Valley, CA",earthquake,1.07,6.73,0.124,4,automatic,ci,ci
2019-07-07T03:52:30.290Z,35.7431679,-117.5674973,5.6,2.02,ml,24,57,0.1573,0.23,ci,ci38471319,2019-07-07T03:54:41.418Z,"15km W of Searles Valley, CA",earthquake,0.37,1.93,0.168,8,automatic,ci,ci
2019-07-07T03:52:15.241Z,64.8353,-148.9518,10.8,0.9,ml,,,,0.6,ak,ak0198mz4q23,2019-07-07T03:58:21.032Z,"29km NNE of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-07T03:50:50.450Z,35.9491653,-117.6949997,1.23,2.96,ml,20,91,0.07689,0.12,ci,ci38471311,2019-07-07T03:53:11.897Z,"19km E of Little Lake, CA",earthquake,0.39,0.55,0.31,23,automatic,ci,ci
2019-07-07T03:50:22.300Z,35.725,-117.5396667,12.16,1.87,ml,12,148,0.1747,0.18,ci,ci38471303,2019-07-07T03:54:22.416Z,"13km WSW of Searles Valley, CA",earthquake,0.52,2.01,0.204,18,automatic,ci,ci
2019-07-07T03:49:57.100Z,35.9478333,-117.5903333,11.77,1.75,ml,11,120,0.01522,0.34,ci,ci38471287,2019-07-07T03:53:43.902Z,"26km NW of Searles Valley, CA",earthquake,1.08,3.2,0.18,22,automatic,ci,ci
2019-07-07T03:48:09.060Z,35.887001,-117.4103317,7.32,2.25,ml,13,246,0.1628,0.49,ci,ci38471271,2019-07-07T03:51:57.444Z,"13km N of Searles Valley, CA",earthquake,6.18,33.03,0.196,27,automatic,ci,ci
2019-07-07T03:47:29.044Z,38.6321,-118.4839,5.1,0.2,ml,5,225.35,0.031,0.1734,nn,nn00692461,2019-07-07T04:29:22.506Z,"17km NE of Hawthorne, Nevada",earthquake,,4.4,0.26,4,reviewed,nn,nn
2019-07-07T03:45:50.200Z,35.6971664,-117.5435028,3.34,2.18,ml,34,60,0.1288,0.27,ci,ci38471255,2019-07-07T03:48:15.342Z,"15km NE of Ridgecrest, CA",earthquake,0.31,0.97,0.154,26,automatic,ci,ci
2019-07-07T03:45:03.155Z,69.1829,-144.6808,0,2.6,ml,,,,0.92,ak,ak0198mz374b,2019-07-07T03:56:38.706Z,"113km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-07T03:44:41.650Z,35.7719994,-117.6194992,3.69,1.93,ml,18,168,0.1237,0.22,ci,ci38471247,2019-07-07T03:48:45.356Z,"18km NNE of Ridgecrest, CA",earthquake,0.71,1.95,0.217,21,automatic,ci,ci
2019-07-07T03:44:09.350Z,35.8665009,-117.6761703,10.93,1.76,ml,16,83,0.09178,0.19,ci,ci38471239,2019-07-07T03:47:55.341Z,"22km ESE of Little Lake, CA",earthquake,0.41,0.77,0.253,11,automatic,ci,ci
2019-07-07T03:41:08.960Z,35.6713333,-117.484169,4.61,2.3,ml,33,64,0.08652,0.16,ci,ci38471231,2019-07-07T03:43:20.314Z,"13km SW of Searles Valley, CA",earthquake,0.29,1,0.23,24,automatic,ci,ci
2019-07-07T03:40:36.360Z,35.7541656,-117.5879974,7.88,1.26,ml,10,151,0.1459,0.21,ci,ci38471223,2019-07-07T03:44:19.319Z,"17km W of Searles Valley, CA",earthquake,1.3,4.36,0.218,6,automatic,ci,ci
2019-07-07T03:39:00.560Z,35.5974998,-117.5941696,6.15,2.15,ml,29,110,0.1081,0.18,ci,ci38471215,2019-07-07T03:41:18.336Z,"8km ESE of Ridgecrest, CA",earthquake,0.31,1.01,0.262,25,automatic,ci,ci
2019-07-07T03:38:37.740Z,35.668,-117.4631667,2.4,1.51,ml,14,150,0.08133,0.17,ci,ci38471207,2019-07-07T03:42:19.308Z,"12km SSW of Searles Valley, CA",earthquake,0.4,0.69,0.184,18,automatic,ci,ci
2019-07-07T03:38:35.280Z,19.1593,-64.706,39,2.64,md,6,340,1.5299,0.19,pr,pr2019188003,2019-07-07T08:39:03.814Z,"82km N of Road Town, British Virgin Islands",earthquake,2.47,14.55,0.14,5,reviewed,pr,pr
2019-07-07T03:37:38.140Z,35.8926659,-117.745163,7.22,1.46,ml,18,103,0.08167,0.09,ci,ci38471199,2019-07-07T03:41:29.304Z,"15km ESE of Little Lake, CA",earthquake,0.36,0.81,0.152,9,automatic,ci,ci
2019-07-07T03:37:35.717Z,62.3643,-149.1922,0,1.3,ml,,,,0.79,ak,ak0198mz1jvf,2019-07-07T03:42:13.195Z,"41km NE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-07T03:37:12.060Z,17.9908,-67.1271,11,1.5,md,3,268,0.0234,0.22,pr,pr2019188001,2019-07-07T08:38:17.375Z,"5km SE of Boqueron, Puerto Rico",earthquake,2.26,1.48,0.34,3,reviewed,pr,pr
2019-07-07T03:36:51.370Z,35.9395,-117.7016667,2.41,1.87,ml,16,53,0.08121,0.19,ci,ci38471191,2019-07-07T03:40:25.756Z,"18km E of Little Lake, CA",earthquake,0.35,0.58,0.168,15,automatic,ci,ci
2019-07-07T03:36:03.950Z,35.7843323,-117.6194992,3.77,2.45,ml,38,52,0.1206,0.27,ci,ci38471183,2019-07-07T03:52:41.952Z,"19km NNE of Ridgecrest, CA",earthquake,0.31,1.07,0.259,25,automatic,ci,ci
2019-07-07T03:34:04.050Z,35.767334,-117.5933304,1.59,2.53,ml,36,54,0.1454,0.16,ci,ci38471175,2019-07-07T03:36:52.276Z,"17km W of Searles Valley, CA",earthquake,0.21,0.43,0.186,27,automatic,ci,ci
2019-07-07T03:33:14.900Z,35.6756668,-117.5536652,5.61,2.38,ml,36,59,0.1161,0.13,ci,ci38471159,2019-07-07T03:36:17.271Z,"13km ENE of Ridgecrest, CA",earthquake,0.2,1.06,0.158,28,automatic,ci,ci
2019-07-07T03:32:01.700Z,35.6366653,-117.4465027,7.92,2.41,ml,38,48,0.05166,0.17,ci,ci38471143,2019-07-07T03:43:02.610Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.79,0.286,24,automatic,ci,ci
2019-07-07T03:30:41.710Z,35.9128342,-117.7306671,2.71,2.27,ml,25,51,0.07949,0.12,ci,ci38471135,2019-07-07T03:34:28.267Z,"16km E of Little Lake, CA",earthquake,0.25,0.48,0.213,27,automatic,ci,ci
2019-07-07T03:30:31.443Z,69.1635,-144.4325,0,1.6,ml,,,,0.66,ak,ak0198mz01k8,2019-07-07T03:34:29.054Z,"112km SSW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-07T03:26:45.530Z,35.6791649,-117.5353317,7.52,2.13,ml,27,60,0.11,0.22,ci,ci38471119,2019-07-07T03:30:45.745Z,"14km ENE of Ridgecrest, CA",earthquake,0.38,1.91,0.205,25,automatic,ci,ci
2019-07-07T03:24:28.010Z,35.8941667,-117.7036667,2.54,2.27,ml,20,53,0.09257,0.18,ci,ci38471111,2019-07-07T03:28:11.868Z,"19km ESE of Little Lake, CA",earthquake,0.32,0.48,0.113,17,automatic,ci,ci
2019-07-07T03:23:26.720Z,35.8731651,-117.7138367,6.82,3.36,ml,47,45,0.07666,0.18,ci,ci38471103,2019-07-07T03:37:37.804Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.5,0.258,20,automatic,ci,ci
2019-07-07T03:20:46.610Z,35.8816667,-117.6958333,1.88,2.78,ml,23,54,0.09203,0.25,ci,ci38471079,2019-07-07T03:25:34.716Z,"20km ESE of Little Lake, CA",earthquake,0.38,0.73,0.157,25,automatic,ci,ci
2019-07-07T03:20:25.700Z,35.844,-117.7061667,0.35,1.66,ml,17,63,0.05939,0.26,ci,ci38471071,2019-07-07T03:24:15.713Z,"21km ESE of Little Lake, CA",earthquake,0.51,0.8,0.132,25,automatic,ci,ci
2019-07-07T03:18:48.430Z,35.6401672,-117.5791702,-0.41,1.53,ml,14,211,0.1093,0.37,ci,ci38471063,2019-07-07T03:22:40.186Z,"9km ENE of Ridgecrest, CA",earthquake,2.05,1.73,0.164,3,automatic,ci,ci
2019-07-07T03:18:39.051Z,36.6355,-116.0213,8.3,-0.5,ml,8,231.84,0.054,0.0343,nn,nn00692470,2019-07-07T05:00:13.883Z,"47km N of Pahrump, Nevada",earthquake,,2,0.15,3,reviewed,nn,nn
2019-07-07T03:17:32.570Z,35.6205,-117.5503333,10.73,1.72,ml,12,181,0.07943,0.15,ci,ci38471055,2019-07-07T03:21:05.606Z,"11km E of Ridgecrest, CA",earthquake,0.56,0.62,0.14,26,automatic,ci,ci
2019-07-07T03:16:39.138Z,55.7363,-150.3888,5.18,3.1,ml,,228,2.192,0.77,us,us70004di0,2019-07-07T04:04:02.931Z,"259km SSE of Kodiak, Alaska",earthquake,3.9,8.6,0.052,48,reviewed,us,us
2019-07-07T03:16:12.490Z,35.8388333,-117.667,8.24,2.11,ml,23,61,0.08509,0.15,ci,ci38471047,2019-07-07T03:20:00.596Z,"24km ESE of Little Lake, CA",earthquake,0.29,0.91,0.154,25,automatic,ci,ci
2019-07-07T03:15:48.910Z,35.707,-117.5006667,2.87,1.95,ml,15,83,0.1243,0.18,ci,ci38471039,2019-07-07T03:19:33.077Z,"11km SW of Searles Valley, CA",earthquake,0.44,1.75,0.126,12,automatic,ci,ci
2019-07-07T03:14:15.500Z,35.6851667,-117.4761667,6.44,2.48,ml,14,110,0.09911,0.11,ci,ci38471023,2019-07-07T03:18:01.179Z,"11km SW of Searles Valley, CA",earthquake,0.36,1.05,0.05,4,automatic,ci,ci
2019-07-07T03:13:21.010Z,33.6016667,-116.8061667,5.71,0.28,ml,16,125,0.036,0.21,ci,ci38471007,2019-07-07T03:17:00.141Z,"13km WNW of Anza, CA",earthquake,0.49,0.79,0.25,9,automatic,ci,ci
2019-07-07T03:13:12.490Z,35.7473335,-117.5910034,6.51,3.62,mw,57,43,0.1409,0.22,ci,ci38470999,2019-07-07T05:39:22.415Z,"16km NNE of Ridgecrest, CA",earthquake,0.2,0.74,,6,reviewed,ci,ci
2019-07-07T03:12:36.940Z,35.7071667,-117.5426667,9.69,1.82,ml,17,75,0.1371,0.25,ci,ci38470991,2019-07-07T03:16:26.137Z,"14km WSW of Searles Valley, CA",earthquake,0.52,1.4,0.12,27,automatic,ci,ci
2019-07-07T03:11:35.930Z,35.8943333,-117.7195,3.92,1.42,ml,9,92,0.09319,0.19,ci,ci38470983,2019-07-07T03:15:11.525Z,"18km ESE of Little Lake, CA",earthquake,0.49,1.57,0.172,11,automatic,ci,ci
2019-07-07T03:10:40.090Z,35.9025,-117.6971667,3.15,1.82,ml,10,96,0.08428,0.15,ci,ci38470975,2019-07-07T03:14:47.129Z,"19km ESE of Little Lake, CA",earthquake,0.32,1.4,0.096,14,automatic,ci,ci
2019-07-07T03:10:07.100Z,35.832,-117.6866667,3.43,2.1,ml,15,65,0.06773,0.22,ci,ci38470967,2019-07-07T03:14:00.125Z,"23km ESE of Little Lake, CA",earthquake,0.46,1.13,0.14,26,automatic,ci,ci
2019-07-07T03:09:46.590Z,35.6803333,-117.4301667,5.28,2.14,ml,13,154,0.0972,0.18,ci,ci38470959,2019-07-07T03:13:41.631Z,"10km SSW of Searles Valley, CA",earthquake,0.52,2.35,0.163,23,automatic,ci,ci
2019-07-07T03:08:58.240Z,35.8826667,-117.7188333,2.43,2.31,ml,12,81,0.08287,0.17,ci,ci38470951,2019-07-07T03:12:51.590Z,"18km ESE of Little Lake, CA",earthquake,0.32,0.49,0.237,25,automatic,ci,ci
2019-07-07T03:08:26.920Z,35.9096667,-117.6873333,2.42,1.49,ml,12,102,0.0742,0.06,ci,ci38470943,2019-07-07T03:12:17.077Z,"20km E of Little Lake, CA",earthquake,0.17,0.24,0.11,10,automatic,ci,ci
2019-07-07T03:07:24.830Z,35.6683333,-117.4408333,4.73,2.27,ml,20,83,0.08349,0.21,ci,ci38470935,2019-07-07T03:11:11.072Z,"12km SSW of Searles Valley, CA",earthquake,0.53,1.35,0.163,27,automatic,ci,ci
2019-07-07T03:06:43.130Z,35.8256667,-117.6513333,3.02,2.19,ml,15,122,0.09385,0.15,ci,ci38470927,2019-07-07T03:10:35.071Z,"23km N of Ridgecrest, CA",earthquake,0.3,1.3,0.156,25,automatic,ci,ci
2019-07-07T03:05:28.580Z,35.8471667,-117.4743333,0.25,2.31,ml,20,94,0.136,0.23,ci,ci38470919,2019-07-07T03:09:15.396Z,"11km NW of Searles Valley, CA",earthquake,0.46,31.61,0.177,25,automatic,ci,ci
2019-07-07T03:04:49.960Z,35.9163333,-117.7208333,1.6,1.98,ml,18,65,0.08525,0.14,ci,ci38470911,2019-07-07T03:08:40.060Z,"17km E of Little Lake, CA",earthquake,0.26,0.41,0.139,26,automatic,ci,ci
2019-07-07T03:03:41.330Z,36.1166667,-117.8306667,2.91,2.46,ml,15,89,0.01961,0.18,ci,ci38470903,2019-07-07T03:07:36.056Z,"13km NE of Coso Junction, CA",earthquake,0.42,0.44,0.155,25,automatic,ci,ci
2019-07-07T03:02:49.150Z,35.9141667,-117.7276667,2.1,1.98,ml,19,61,0.08108,0.15,ci,ci38470895,2019-07-07T03:06:31.050Z,"16km E of Little Lake, CA",earthquake,0.25,0.41,0.116,25,automatic,ci,ci
2019-07-07T03:01:48.239Z,61.4957,-148.922,31.8,1.4,ml,,,,0.98,ak,ak0198mytv3b,2019-07-07T03:06:52.119Z,"7km SE of Butte, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-07-07T02:59:17.480Z,35.8030014,-117.6334991,2.64,3.39,ml,48,51,0.1069,0.17,ci,ci38470887,2019-07-07T03:16:46.697Z,"21km N of Ridgecrest, CA",earthquake,0.18,0.49,0.252,19,automatic,ci,ci
2019-07-07T02:57:50.730Z,35.9113333,-117.7326667,2.83,2.56,ml,21,60,0.07876,0.2,ci,ci38470879,2019-07-07T03:01:40.022Z,"16km E of Little Lake, CA",earthquake,0.3,0.8,0.146,26,automatic,ci,ci
2019-07-07T02:56:24.160Z,35.8058333,-117.6345,8.34,1.77,ml,16,84,0.106,0.18,ci,ci38470871,2019-07-07T03:00:20.016Z,"21km N of Ridgecrest, CA",earthquake,0.39,1.41,0.136,26,automatic,ci,ci
2019-07-07T02:56:04.370Z,35.9068333,-117.703,2.12,1.4,ml,10,121,0.08712,0.13,ci,ci38470863,2019-07-07T02:59:46.304Z,"19km E of Little Lake, CA",earthquake,0.3,0.48,0.166,14,automatic,ci,ci
2019-07-07T02:55:10.570Z,35.8521667,-117.6548333,10.67,1.7,ml,15,116,0.09386,0.17,ci,ci38470855,2019-07-07T03:11:50.377Z,"24km WNW of Searles Valley, CA",earthquake,0.41,0.67,0.195,23,reviewed,ci,ci
2019-07-07T02:51:47.950Z,35.6645,-117.5061667,2.49,2.7,ml,22,84,0.1809,0.14,ci,ci38470847,2019-07-07T02:55:39.976Z,"15km SW of Searles Valley, CA",earthquake,0.25,1.22,0.127,25,automatic,ci,ci
2019-07-07T02:51:36.020Z,35.5893333,-117.4273333,4.9,1.72,ml,18,72,0.08215,0.2,ci,ci38470839,2019-07-07T02:55:19.975Z,"20km S of Searles Valley, CA",earthquake,0.44,1.06,0.256,18,automatic,ci,ci
2019-07-07T02:51:09.800Z,35.8096667,-117.5951667,15.4,1.4,ml,12,80,0.1259,0.18,ci,ci38470831,2019-07-07T02:54:54.778Z,"18km WNW of Searles Valley, CA",earthquake,0.58,0.97,0.138,13,automatic,ci,ci
2019-07-07T02:49:59.810Z,35.8826667,-117.6781667,2.55,1.6,ml,13,80,0.08157,0.17,ci,ci38470823,2019-07-07T02:53:43.965Z,"21km ESE of Little Lake, CA",earthquake,0.35,0.57,0.146,19,automatic,ci,ci
2019-07-07T02:49:25.490Z,45.8005,-112.0363333,4.78,1.05,ml,7,89,0.117,0.07,mb,mb80351094,2019-07-07T14:00:53.840Z,"9km SSE of Whitehall, Montana",earthquake,0.44,6.62,,0,reviewed,mb,mb
2019-07-07T02:48:41.180Z,35.6211667,-117.4728333,9.32,2.27,ml,21,66,0.1304,0.22,ci,ci38470807,2019-07-07T02:59:11.920Z,"17km SSW of Searles Valley, CA",earthquake,0.41,1.28,0.169,25,automatic,ci,ci
2019-07-07T02:47:11.890Z,35.6656667,-117.4646667,0.13,1.86,ml,19,90,0.2342,0.24,ci,ci38470799,2019-07-07T02:50:57.439Z,"13km SSW of Searles Valley, CA",earthquake,0.6,2.68,0.157,5,automatic,ci,ci
2019-07-07T02:46:43.330Z,35.7013333,-117.5043333,0.97,2.18,ml,14,142,0.2006,0.17,ci,ci38470791,2019-07-07T02:50:37.438Z,"12km SW of Searles Valley, CA",earthquake,0.39,0.83,0.151,27,automatic,ci,ci
2019-07-07T02:46:00.420Z,35.9501667,-117.7126667,2.57,2.39,ml,19,83,0.08522,0.13,ci,ci38470783,2019-07-07T02:57:07.060Z,"18km E of Little Lake, CA",earthquake,0.24,0.41,0.176,25,automatic,ci,ci
2019-07-07T02:45:26.830Z,35.9035,-117.6791667,10.5,1.06,ml,8,95,0.07061,0.11,ci,ci38470775,2019-07-07T02:49:10.678Z,"21km E of Little Lake, CA",earthquake,0.44,0.6,0.014,4,automatic,ci,ci
2019-07-07T02:44:35.730Z,35.7825,-117.597,12.37,1.67,ml,11,144,0.1389,0.16,ci,ci38470767,2019-07-07T02:48:27.428Z,"18km W of Searles Valley, CA",earthquake,0.44,1.21,0.161,14,automatic,ci,ci
2019-07-07T02:44:23.080Z,35.9316667,-117.7243333,1.66,1.79,ml,11,70,0.0778,0.19,ci,ci38470759,2019-07-07T02:48:08.427Z,"16km E of Little Lake, CA",earthquake,0.34,0.56,0.175,13,automatic,ci,ci
2019-07-07T02:43:30.260Z,35.8826667,-117.7266667,2.79,2.44,ml,23,54,0.0802,0.16,ci,ci38470751,2019-07-07T02:54:01.770Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.62,0.148,26,automatic,ci,ci
2019-07-07T02:43:07.695Z,63.2235,-151.901,0,1.1,ml,,,,1.32,ak,ak0198myhcdr,2019-07-07T02:48:27.823Z,"135km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-07T02:42:50.480Z,35.724,-117.5948333,8.63,2.44,ml,17,69,0.1306,0.17,ci,ci38470743,2019-07-07T02:46:43.860Z,"14km NNE of Ridgecrest, CA",earthquake,0.34,1.67,0.102,10,automatic,ci,ci
2019-07-07T02:42:17.280Z,35.6551667,-117.4846667,2.95,2.83,ml,22,64,0.07092,0.15,ci,ci38470735,2019-07-07T02:52:58.010Z,"14km SSW of Searles Valley, CA",earthquake,0.27,0.78,0.164,26,automatic,ci,ci
2019-07-07T02:42:07.450Z,35.8255,-117.6378333,2.37,2.11,ml,23,63,0.1046,0.16,ci,ci38470727,2019-07-07T02:52:55.150Z,"22km WNW of Searles Valley, CA",earthquake,0.24,0.56,0.294,19,automatic,ci,ci
2019-07-07T02:41:42.570Z,38.8321648,-122.8483353,1.58,0.58,md,13,79,,0.03,nc,nc73212026,2019-07-07T02:56:03.497Z,"10km NW of The Geysers, CA",earthquake,0.33,0.59,0.01,2,automatic,nc,nc
2019-07-07T02:41:30.760Z,35.88,-117.718,5.8,1.98,ml,16,82,0.08083,0.13,ci,ci38470719,2019-07-07T02:45:14.846Z,"18km ESE of Little Lake, CA",earthquake,0.27,0.77,0.116,23,automatic,ci,ci
